row_id,state_data,state_data_index,6p_Dollar,6p_Cents,6p_def_Dollar,6p_def_Cents,3p_Dollar,3p_Cents,town,state,occupation,Name,First Name,Last Name,new_town,county,new_state,country,geo_level,6p_total,6p_def_total,3p_total,suspicious_row,suspicious_reason
1365,NY,1386,,,,,413.0,65.0,,NY,,David Laurence,,,,,NY,US,state,0.0,0.0,413.65,True,More than 25% missing; 
1366,NY,1387,,,,,2210.0,83.0,,NY,,Jacob Sebor,,,,,NY,US,state,0.0,0.0,2210.83,True,More than 25% missing; 
1367,NY,1388,,,,,765.0,83.0,,NY,,Le Roy and Bayard,,,,,NY,US,state,0.0,0.0,765.83,True,More than 25% missing; 
1368,NY,1389,,,,,83.0,5.0,,NY,,Theodosius Fowler,,,,,NY,US,state,0.0,0.0,83.05,True,More than 25% missing; 
1369,NY,1390,,,,,6312.0,98.0,,NY,,Miller Hart and Co,,,,,NY,US,state,0.0,0.0,6312.98,True,More than 25% missing; 
1370,NY,1391,,,,,1501.0,10.0,,NY,,George Lewis,,,,,NY,US,state,0.0,0.0,1501.1,True,More than 25% missing; 
1371,NY,1392,,,,,6727.0,31.0,,NY,,Henry Livingston,,,,,NY,US,state,0.0,0.0,6727.31,True,More than 25% missing; 
1372,NY,1393,,,,,644.0,88.0,,NY,,Alexander Zuntz,,,,,NY,US,state,0.0,0.0,644.88,True,More than 25% missing; 
1373,NY,1394,,,,,261.0,75.0,,NY,,Thomas Ludlow,,,,,NY,US,state,0.0,0.0,261.75,True,More than 25% missing; 
1374,NY,1395,,,,,14.0,40.0,,NY,,Stephen Lush,,,,,NY,US,state,0.0,0.0,14.4,True,More than 25% missing; 
1375,NY,1396,,,,,264.0,26.0,,NY,,John Collin,,,,,NY,US,state,0.0,0.0,264.26,True,More than 25% missing; 
1376,NY,1397,,,,,276.0,86.0,,NY,,David Collins,,,,,NY,US,state,0.0,0.0,276.86,True,More than 25% missing; 
1377,NY,1398,,,,,358.0,2.0,,NY,,Johannis Jansen,,,,,NY,US,state,0.0,0.0,358.02,True,More than 25% missing; 
1378,NY,1399,,,,,19.0,37.0,,NY,,Alexander Zuntz,,,,,NY,US,state,0.0,0.0,19.37,True,More than 25% missing; 
1379,NY,1400,,,,,80.0,97.0,,NY,,Dirck Lefferts,,,,,NY,US,state,0.0,0.0,80.97,True,More than 25% missing; 
1380,NY,1401,,,,,1565.0,67.0,,NY,,Comfort Sands,,,,,NY,US,state,0.0,0.0,1565.67,True,More than 25% missing; 
1381,NY,1402,,,,,108.0,0.0,,NY,,Catherine Mathewman,,,,,NY,US,state,0.0,0.0,108.0,True,More than 25% missing; 
1382,NY,1403,,,,,67.0,97.0,,NY,,Izahiah Wetmore,,,,,NY,US,state,0.0,0.0,67.97,True,More than 25% missing; 
1383,NY,1404,,,,,440.0,85.0,,NY,,James Thomas,,,,,NY,US,state,0.0,0.0,440.85,True,More than 25% missing; 
1384,NY,1405,,,,,30000.0,0.0,,NY,,George Eddy,,,,,NY,US,state,0.0,0.0,30000.0,True,More than 25% missing; 
1385,NY,1406,,,,,1201.0,14.0,,NY,,Isaac Claason,,,,,NY,US,state,0.0,0.0,1201.14,True,More than 25% missing; 
1386,NY,1407,,,,,1226.0,14.0,,NY,,Isaac Clason,,,,,NY,US,state,0.0,0.0,1226.14,True,More than 25% missing; 
1387,NY,1408,,,,,28.0,41.0,,NY,,Henry Huntington,,,,,NY,US,state,0.0,0.0,28.41,True,More than 25% missing; 
1388,NY,1409,,,,,744.0,7.0,,NY,,Ephraim Hart and Co,,,,,NY,US,state,0.0,0.0,744.07,True,More than 25% missing; 
1389,NY,1410,,,,,555.0,15.0,,NY,,Andrew Stockholm,,,,,NY,US,state,0.0,0.0,555.15,True,More than 25% missing; 
1390,NY,1411,,,,,20000.0,0.0,,NY,,Benjamin F West,,,,,NY,US,state,0.0,0.0,20000.0,True,More than 25% missing; 
1391,NY,1412,,,,,132.0,52.0,,NY,,Alexander Zuntz,,,,,NY,US,state,0.0,0.0,132.52,True,More than 25% missing; 
1392,NY,1413,,,,,218.0,18.0,,NY,,Stephen Cutter,,,,,NY,US,state,0.0,0.0,218.18,True,More than 25% missing; 
1393,NY,1414,,,,,1393.0,69.0,,NY,,Ichabod Burnet,,,,,NY,US,state,0.0,0.0,1393.69,True,More than 25% missing; 
1394,NY,1415,,,,,21.0,1.0,,NY,,John Burnet,,,,,NY,US,state,0.0,0.0,21.01,True,More than 25% missing; 
1395,NY,1416,,,,,2625.0,2.0,,NY,,William Seton,,,,,NY,US,state,0.0,0.0,2625.02,True,More than 25% missing; 
1396,NY,1417,,,,,414.0,96.0,,NY,,Jonathan Burrall,,,,,NY,US,state,0.0,0.0,414.96,True,More than 25% missing; 
1397,NY,1418,,,,,821.0,62.0,,NY,,William Radclift,,,,,NY,US,state,0.0,0.0,821.62,True,More than 25% missing; 
1398,NY,1419,,,,,2639.0,87.0,,NY,,John Stevens,,,,,NY,US,state,0.0,0.0,2639.87,True,More than 25% missing; 
1399,NY,1420,,,,,71.0,52.0,,NY,,Elisha Hart,,,,,NY,US,state,0.0,0.0,71.52,True,More than 25% missing; 
1400,NY,1421,,,,,2617.0,6.0,,NY,,Miller Hart and Co,,,,,NY,US,state,0.0,0.0,2617.06,True,More than 25% missing; 
1401,NY,1422,,,,,63.0,3.0,,NY,,Peter Anspach,,,,,NY,US,state,0.0,0.0,63.03,True,More than 25% missing; 
1402,NY,1423,,,,,547.0,89.0,,NY,,Peter Anspach,,,,,NY,US,state,0.0,0.0,547.89,True,More than 25% missing; 
1403,NY,1424,,,,,194.0,93.0,,NY,,Phineas Carman,,,,,NY,US,state,0.0,0.0,194.93,True,More than 25% missing; 
1404,NY,1425,,,,,212.0,42.0,,NY,,Phineas Carman,,,,,NY,US,state,0.0,0.0,212.42,True,More than 25% missing; 
1405,NY,1426,,,,,240.0,,,NY,,Daniel Penfield,,,,,NY,US,state,0.0,0.0,240.0,True,More than 25% missing; 
1406,NY,1427,,,,,636.0,97.0,,NY,,Robert Gilchrist,,,,,NY,US,state,0.0,0.0,636.97,True,More than 25% missing; 
1407,NY,1428,,,,,384.0,68.0,,NY,,Jonas Stanberry,,,,,NY,US,state,0.0,0.0,384.68,True,More than 25% missing; 
1408,NY,1429,,,,,206.0,51.0,,NY,,Andrew Hetfield,,,,,NY,US,state,0.0,0.0,206.51,True,More than 25% missing; 
1409,NY,1430,,,,,605.0,51.0,,NY,,William Bowne,,,,,NY,US,state,0.0,0.0,605.51,True,More than 25% missing; 
1410,NY,1431,,,,,193.0,99.0,,NY,,Ephraim Hart,,,,,NY,US,state,0.0,0.0,193.99,True,More than 25% missing; 
1411,NY,1432,,,,,594.0,55.0,,NY,,Thomas Gardner,,,,,NY,US,state,0.0,0.0,594.55,True,More than 25% missing; 
1412,NY,1433,,,,,1952.0,31.0,,NY,,John Lawrence,,,,,NY,US,state,0.0,0.0,1952.31,True,More than 25% missing; 
1413,NY,1434,,,,,933.0,73.0,,NY,,Watson and Greenleaf,,,,,NY,US,state,0.0,0.0,933.73,True,More than 25% missing; 
1414,NY,1435,,,,,657.0,56.0,,NY,,Ozias Marven,,,,,NY,US,state,0.0,0.0,657.56,True,More than 25% missing; 
1415,NY,1436,,,,,20.0,17.0,,NY,,Nathaniel Prime,,,,,NY,US,state,0.0,0.0,20.17,True,More than 25% missing; 
1416,NY,1437,,,,,239.0,58.0,,NY,,Norman Butler,,,,,NY,US,state,0.0,0.0,239.58,True,More than 25% missing; 
1417,NY,1438,,,,,6000.0,0.0,,NY,,E Haskell,,,,,NY,US,state,0.0,0.0,6000.0,True,More than 25% missing; 
1418,NY,1439,,,,,77.0,23.0,,NY,,Daniel Penfield,,,,,NY,US,state,0.0,0.0,77.23,True,More than 25% missing; 
1419,NY,1440,,,,,546.0,18.0,,NY,,Daniel Penfield,,,,,NY,US,state,0.0,0.0,546.18,True,More than 25% missing; 
1420,NY,1441,,,,,163.0,24.0,,NY,,Daniel McCormick,,,,,NY,US,state,0.0,0.0,163.24,True,More than 25% missing; 
1421,NY,1442,,,,,111.0,83.0,,NY,,Daniel McCormick,,,,,NY,US,state,0.0,0.0,111.83,True,More than 25% missing; 
1422,NY,1443,,,,,176.0,58.0,,NY,,Samuel March,,,,,NY,US,state,0.0,0.0,176.58,True,More than 25% missing; 
1423,NY,1444,,,,,577.0,83.0,,NY,,Joseph Bindon,,,,,NY,US,state,0.0,0.0,577.83,True,More than 25% missing; 
1424,NY,1445,,,,,127.0,93.0,,NY,,Ebenezer Jackson,,,,,NY,US,state,0.0,0.0,127.93,True,More than 25% missing; 
1425,NY,1446,,,,,8360.0,87.0,,NY,,Robert Elam,,,,,NY,US,state,0.0,0.0,8360.87,True,More than 25% missing; 
1426,NY,1447,,,,,4387.0,79.0,,NY,,Samuel Ward and Brothers,,,,,NY,US,state,0.0,0.0,4387.79,True,More than 25% missing; 
1427,NY,1448,,,,,93.0,60.0,,NY,,George and Edm Morewood,,,,,NY,US,state,0.0,0.0,93.6,True,More than 25% missing; 
1428,NY,1449,,,,,988.0,77.0,,NY,,Jonas Stanberry,,,,,NY,US,state,0.0,0.0,988.77,True,More than 25% missing; 
1429,NY,1450,,,,,44.0,55.0,,NY,,Jeremiah Ballard,,,,,NY,US,state,0.0,0.0,44.55,True,More than 25% missing; 
1430,NY,1451,,,,,1094.0,43.0,,NY,,Uriah Field,,,,,NY,US,state,0.0,0.0,1094.43,True,More than 25% missing; 
1431,NY,1452,,,,,6500.0,0.0,,NY,,John Savage,,,,,NY,US,state,0.0,0.0,6500.0,True,More than 25% missing; 
1432,NY,1453,,,,,675.0,0.0,,NY,,James Clinton,,,,,NY,US,state,0.0,0.0,675.0,True,More than 25% missing; 
1433,NY,1454,,,,,213.0,88.0,,NY,,David Gelston,,,,,NY,US,state,0.0,0.0,213.88,True,More than 25% missing; 
1434,NY,1455,,,,,1701.0,88.0,,NY,,William and James Constable,,,,,NY,US,state,0.0,0.0,1701.88,True,More than 25% missing; 
1435,NY,1456,,,,,419.0,80.0,,NY,,Alexander Zuntz,,,,,NY,US,state,0.0,0.0,419.8,True,More than 25% missing; 
1436,NY,1457,,,,,1071.0,16.0,,NY,,Gulian McEvers,,,,,NY,US,state,0.0,0.0,1071.16,True,More than 25% missing; 
1437,NY,1458,,,,,414.0,0.0,,NY,,Gulian McEvers,,,,,NY,US,state,0.0,0.0,414.0,True,More than 25% missing; 
1438,NY,1459,,,,,11071.0,5.0,,NY,,Gerard Bancker,,,,,NY,US,state,0.0,0.0,11071.05,True,More than 25% missing; 
1439,NY,1460,,,,,575.0,68.0,,NY,,William Rogers,,,,,NY,US,state,0.0,0.0,575.68,True,More than 25% missing; 
1440,NY,1461,,,,,769.0,76.0,,NY,,William Rogers,,,,,NY,US,state,0.0,0.0,769.76,True,More than 25% missing; 
1441,NY,1462,,,,,73.0,79.0,,NY,,Cary Judah,,,,,NY,US,state,0.0,0.0,73.79,True,More than 25% missing; 
1442,NY,1463,,,,,353.0,22.0,,NY,,Gerard Bancker,,,,,NY,US,state,0.0,0.0,353.22,True,More than 25% missing; 
1443,NY,1464,,,,,384.0,70.0,,NY,,James MaComb,,,,,NY,US,state,0.0,0.0,384.7,True,More than 25% missing; 
1444,NY,1465,,,,,41.0,40.0,,NY,,Thomas Tillotson,,,,,NY,US,state,0.0,0.0,41.4,True,More than 25% missing; 
1445,NY,1466,,,,,72.0,0.0,,NY,,Thomas Tillotson,,,,,NY,US,state,0.0,0.0,72.0,True,More than 25% missing; 
1446,NY,1467,,,,,188.0,78.0,,NY,,James Rivington,,,,,NY,US,state,0.0,0.0,188.78,True,More than 25% missing; 
1447,NY,1468,,,,,328.0,92.0,,NY,,James Rivington,,,,,NY,US,state,0.0,0.0,328.92,True,More than 25% missing; 
1448,NY,1469,,,,,1260.0,,,NY,,Jacob Dela Montagnie,,,,,NY,US,state,0.0,0.0,1260.0,True,More than 25% missing; 
1449,NY,1470,,,,,4044.0,0.0,,NY,,Samuel March,,,,,NY,US,state,0.0,0.0,4044.0,True,More than 25% missing; 
1450,NY,1471,,,,,3913.0,12.0,,NY,,Jonathan Burrall,,,,,NY,US,state,0.0,0.0,3913.12,True,More than 25% missing; 
1451,NY,1472,,,,,219.0,26.0,,NY,,Asher Hart,,,,,NY,US,state,0.0,0.0,219.26,True,More than 25% missing; 
1452,NY,1473,,,,,154.0,72.0,,NY,,Elijah Austin,,,,,NY,US,state,0.0,0.0,154.72,True,More than 25% missing; 
1453,NY,1474,,,,,5700.0,5.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,5700.05,True,More than 25% missing; 
1454,NY,1475,,,,,286.0,75.0,,NY,,John Beardslee,,,,,NY,US,state,0.0,0.0,286.75,True,More than 25% missing; 
1455,NY,1476,,,,,14.0,74.0,,NY,,John Beardslee,,,,,NY,US,state,0.0,0.0,14.74,True,More than 25% missing; 
1456,NY,1477,,,,,587.0,16.0,,NY,,Elijah Austin,,,,,NY,US,state,0.0,0.0,587.16,True,More than 25% missing; 
1457,NY,1478,,,,,3497.0,6.0,,NY,,Cornelius Ten Broeck,,,,,NY,US,state,0.0,0.0,3497.06,True,More than 25% missing; 
1458,NY,1479,,,,,543.0,94.0,,NY,,Le Roy and Bayard,,,,,NY,US,state,0.0,0.0,543.94,True,More than 25% missing; 
1459,NY,1480,,,,,40.0,22.0,,NY,,John Mowatt,,,,,NY,US,state,0.0,0.0,40.22,True,More than 25% missing; 
1460,NY,1481,,,,,195.0,4.0,,NY,,Norman Butler,,,,,NY,US,state,0.0,0.0,195.04,True,More than 25% missing; 
1461,NY,1482,,,,,592.0,24.0,,NY,,Henry Huntington,,,,,NY,US,state,0.0,0.0,592.24,True,More than 25% missing; 
1462,NY,1483,,,,,1800.0,,,NY,,Jan Mattys and Co,,,,,NY,US,state,0.0,0.0,1800.0,True,More than 25% missing; 
1463,NY,1484,,,,,2700.0,,,NY,,Gerrret Van Groll,,,,,NY,US,state,0.0,0.0,2700.0,True,More than 25% missing; 
1464,NY,1485,,,,,900.0,,,NY,,Willelmina C Durand,,,,,NY,US,state,0.0,0.0,900.0,True,More than 25% missing; 
1465,NY,1486,,,,,160.0,17.0,,NY,,Hugh Stocker,,,,,NY,US,state,0.0,0.0,160.17,True,More than 25% missing; 
1466,NY,1487,,,,,1.0,26.0,,NY,,Peter Anspach,,,,,NY,US,state,0.0,0.0,1.26,True,More than 25% missing; 
1467,NY,1488,,,,,44.0,18.0,,NY,,Peter Anspach,,,,,NY,US,state,0.0,0.0,44.18,True,More than 25% missing; 
1468,NY,1489,,,,,113.0,56.0,,NY,,Guy Richards,,,,,NY,US,state,0.0,0.0,113.56,True,More than 25% missing; 
1469,NY,1490,,,,,38.0,63.0,,NY,,Elizabeth Richards,,,,,NY,US,state,0.0,0.0,38.63,True,More than 25% missing; 
1470,NY,1491,,,,,176.0,96.0,,NY,,Michael Joy,,,,,NY,US,state,0.0,0.0,176.96,True,More than 25% missing; 
1471,NY,1492,,,,,2442.0,14.0,,NY,,Robert Reede,,,,,NY,US,state,0.0,0.0,2442.14,True,More than 25% missing; 
1472,NY,1493,,,,,412.0,74.0,,NY,,Peter F Curtenius,,,,,NY,US,state,0.0,0.0,412.74,True,More than 25% missing; 
1473,NY,1494,,,,,4043.0,22.0,,NY,,John Butler,,,,,NY,US,state,0.0,0.0,4043.22,True,More than 25% missing; 
1474,NY,1495,,,,,6476.0,0.0,,NY,,John Murray,,,,,NY,US,state,0.0,0.0,6476.0,True,More than 25% missing; 
1475,NY,1496,,,,,23.0,78.0,,NY,,Jacob Vanderheyden,,,,,NY,US,state,0.0,0.0,23.78,True,More than 25% missing; 
1476,NY,1497,,,,,5905.0,30.0,,NY,,Robert Elam,,,,,NY,US,state,0.0,0.0,5905.3,True,More than 25% missing; 
1477,NY,1498,,,,,36.0,77.0,,NY,,James Johnston,,,,,NY,US,state,0.0,0.0,36.77,True,More than 25% missing; 
1478,NY,1499,,,,,2906.0,40.0,,NY,,Le Roy and Bayard,,,,,NY,US,state,0.0,0.0,2906.4,True,More than 25% missing; 
1479,NY,1500,,,,,486.0,0.0,,NY,,Patrick Kennan,,,,,NY,US,state,0.0,0.0,486.0,True,More than 25% missing; 
1480,NY,1501,,,,,1942.0,0.0,,NY,,John and Francis Atkinson,,,,,NY,US,state,0.0,0.0,1942.0,True,More than 25% missing; 
1481,NY,1502,,,,,1219.0,0.0,,NY,,Jonathan Burrall,,,,,NY,US,state,0.0,0.0,1219.0,True,More than 25% missing; 
1482,NY,1503,,,,,69.0,2.0,,NY,,Robert Bowne,,,,,NY,US,state,0.0,0.0,69.02,True,More than 25% missing; 
1483,NY,1504,,,,,2565.0,74.0,,NY,,James McEvers,,,,,NY,US,state,0.0,0.0,2565.74,True,More than 25% missing; 
1484,NY,1505,,,,,65.0,96.0,,NY,,Berry and Rogers,,,,,NY,US,state,0.0,0.0,65.96,True,More than 25% missing; 
1485,NY,1506,,,,,600.0,0.0,,NY,,Andrew Stockholm,,,,,NY,US,state,0.0,0.0,600.0,True,More than 25% missing; 
1486,NY,1507,,,,,11.0,20.0,,NY,,Isaac Clason,,,,,NY,US,state,0.0,0.0,11.2,True,More than 25% missing; 
1487,NY,1508,,,,,126.0,,,NY,,Coll McGregor,,,,,NY,US,state,0.0,0.0,126.0,True,More than 25% missing; 
1488,NY,1509,,,,,126.0,,,NY,,Coll McGregor,,,,,NY,US,state,0.0,0.0,126.0,True,More than 25% missing; 
1489,NY,1510,,,,,216.0,0.0,,NY,,Henry R Lansing,,,,,NY,US,state,0.0,0.0,216.0,True,More than 25% missing; 
1490,NY,1511,,,,,71.0,94.0,,NY,,Samuel Clarkson,,,,,NY,US,state,0.0,0.0,71.94,True,More than 25% missing; 
1491,NY,1512,,,,,1156.0,36.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,1156.36,True,More than 25% missing; 
1492,NY,1513,,,,,98.0,77.0,,NY,,Benjamin Van Arden,,,,,NY,US,state,0.0,0.0,98.77,True,More than 25% missing; 
1493,NY,1514,,,,,588.0,54.0,,NY,,Peter Curtenius,,,,,NY,US,state,0.0,0.0,588.54,True,More than 25% missing; 
1494,NY,1515,,,,,286.0,9.0,,NY,,John Dill,,,,,NY,US,state,0.0,0.0,286.09,True,More than 25% missing; 
1495,NY,1516,,,,,2.0,25.0,,NY,,Robert Gilchrist,,,,,NY,US,state,0.0,0.0,2.25,True,More than 25% missing; 
1496,NY,1517,,,,,483.0,33.0,,NY,,Jonas Stanberry,,,,,NY,US,state,0.0,0.0,483.33,True,More than 25% missing; 
1497,NY,1518,,,,,215.0,51.0,,NY,,Gulian McEvers,,,,,NY,US,state,0.0,0.0,215.51,True,More than 25% missing; 
1498,NY,1519,,,,,884.0,64.0,,NY,,John R Livingston,,,,,NY,US,state,0.0,0.0,884.64,True,More than 25% missing; 
1499,NY,1520,,,,,1389.0,52.0,,NY,,Robert Elam,,,,,NY,US,state,0.0,0.0,1389.52,True,More than 25% missing; 
1500,NY,1521,,,,,1114.0,82.0,,NY,,Robert Elam,,,,,NY,US,state,0.0,0.0,1114.82,True,More than 25% missing; 
1501,NY,1522,,,,,79.0,41.0,,NY,,Titus Sheet,,,,,NY,US,state,0.0,0.0,79.41,True,More than 25% missing; 
1502,NY,1523,,,,,537.0,70.0,,NY,,John J Holmes,,,,,NY,US,state,0.0,0.0,537.7,True,More than 25% missing; 
1503,NY,1524,,,,,16.0,28.0,,NY,,Henry Huntington,,,,,NY,US,state,0.0,0.0,16.28,True,More than 25% missing; 
1504,NY,1525,,,,,743.0,5.0,,NY,,Henry Huntington,,,,,NY,US,state,0.0,0.0,743.05,True,More than 25% missing; 
1505,NY,1526,,,,,1425.0,39.0,,NY,,John Mowatt,,,,,NY,US,state,0.0,0.0,1425.39,True,More than 25% missing; 
1506,NY,1527,,,,,20.0,64.0,,NY,,Robert Bowne,,,,,NY,US,state,0.0,0.0,20.64,True,More than 25% missing; 
1507,NY,1528,,,,,433.0,38.0,,NY,,Robert Bowne,,,,,NY,US,state,0.0,0.0,433.38,True,More than 25% missing; 
1508,NY,1529,,,,,335.0,93.0,,NY,,Henry Huntington,,,,,NY,US,state,0.0,0.0,335.93,True,More than 25% missing; 
1509,NY,1530,,,,,710.0,65.0,,NY,,John Banks,,,,,NY,US,state,0.0,0.0,710.65,True,More than 25% missing; 
1510,NY,1531,,,,,1696.0,75.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,1696.75,True,More than 25% missing; 
1511,NY,1532,,,,,3961.0,79.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,3961.79,True,More than 25% missing; 
1512,NY,1533,,,,,242.0,55.0,,NY,,Seybrand Heynenberg,,,,,NY,US,state,0.0,0.0,242.55,True,More than 25% missing; 
1513,NY,1534,,,,,15000.0,,,NY,,Jonathan Burrall,,,,,NY,US,state,0.0,0.0,15000.0,True,More than 25% missing; 
1514,NY,1535,,,,,46.0,92.0,,NY,,Phoebe Montagnie,,,,,NY,US,state,0.0,0.0,46.92,True,More than 25% missing; 
1515,NY,1536,,,,,1136.0,77.0,,NY,,Bernard Hart,,,,,NY,US,state,0.0,0.0,1136.77,True,More than 25% missing; 
1516,NY,1537,,,,,497.0,67.0,,NY,,Jacob Morton,,,,,NY,US,state,0.0,0.0,497.67,True,More than 25% missing; 
1517,NY,1538,,,,,349.0,24.0,,NY,,James McEvers,,,,,NY,US,state,0.0,0.0,349.24,True,More than 25% missing; 
1518,NY,1539,,,,,321.0,91.0,,NY,,Isaac Riley,,,,,NY,US,state,0.0,0.0,321.91,True,More than 25% missing; 
1519,NY,1540,,,,,2117.0,12.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,2117.12,True,More than 25% missing; 
1520,NY,1541,,,,,5000.0,0.0,,NY,,Gulian McEvers,,,,,NY,US,state,0.0,0.0,5000.0,True,More than 25% missing; 
1521,NY,1542,,,,,530.0,0.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,530.0,True,More than 25% missing; 
1522,NY,1543,,,,,1632.0,68.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,1632.68,True,More than 25% missing; 
1523,NY,1544,,,,,45.0,1.0,,NY,,James Cockroft,,,,,NY,US,state,0.0,0.0,45.01,True,More than 25% missing; 
1524,NY,1545,,,,,700.0,48.0,,NY,,James Cockroft,,,,,NY,US,state,0.0,0.0,700.48,True,More than 25% missing; 
1525,NY,1546,,,,,119.0,75.0,,NY,,Benjamin Walker,,,,,NY,US,state,0.0,0.0,119.75,True,More than 25% missing; 
1526,NY,1547,,,,,97.0,96.0,,NY,,William Boyd,,,,,NY,US,state,0.0,0.0,97.96,True,More than 25% missing; 
1527,NY,1548,,,,,581.0,43.0,,NY,,John and Francis Atkinson,,,,,NY,US,state,0.0,0.0,581.43,True,More than 25% missing; 
1528,NY,1549,,,,,1304.0,76.0,,NY,,Jonas Stanberry,,,,,NY,US,state,0.0,0.0,1304.76,True,More than 25% missing; 
1529,NY,1550,,,,,53.0,13.0,,NY,,Jonas Stanberry,,,,,NY,US,state,0.0,0.0,53.13,True,More than 25% missing; 
1530,NY,1551,,,,,24.0,12.0,,NY,,Phoebe Montagnie,,,,,NY,US,state,0.0,0.0,24.12,True,More than 25% missing; 
1531,NY,1552,,,,,18.0,25.0,,NY,,James Boyd,,,,,NY,US,state,0.0,0.0,18.25,True,More than 25% missing; 
1532,NY,1553,,,,,308.0,53.0,,NY,,Thomas Storm,,,,,NY,US,state,0.0,0.0,308.53,True,More than 25% missing; 
1533,NY,1554,,,,,128.0,0.0,,NY,,Le Roy and Bayard,,,,,NY,US,state,0.0,0.0,128.0,True,More than 25% missing; 
1534,NY,1555,,,,,390.0,13.0,,NY,,Alexander Zuntz,,,,,NY,US,state,0.0,0.0,390.13,True,More than 25% missing; 
1535,NY,1556,,,,,92.0,80.0,,NY,,Robert Gilchrist,,,,,NY,US,state,0.0,0.0,92.8,True,More than 25% missing; 
1536,NY,1557,,,,,33.0,11.0,,NY,,Benjamin Isaacs,,,,,NY,US,state,0.0,0.0,33.11,True,More than 25% missing; 
1537,NY,1558,,,,,3320.0,61.0,,NY,,Armstrong and Barnswall,,,,,NY,US,state,0.0,0.0,3320.61,True,More than 25% missing; 
1538,NY,1559,,,,,37.0,60.0,,NY,,Samuel Beebe,,,,,NY,US,state,0.0,0.0,37.6,True,More than 25% missing; 
1539,NY,1560,,,,,2130.0,0.0,,NY,,Robinson and Hartshorn,,,,,NY,US,state,0.0,0.0,2130.0,True,More than 25% missing; 
1540,NY,1561,,,,,1263.0,4.0,,NY,,Robinson and Hartshorn,,,,,NY,US,state,0.0,0.0,1263.04,True,More than 25% missing; 
1541,NY,1562,,,,,228.0,0.0,,NY,,Elijah Pell,,,,,NY,US,state,0.0,0.0,228.0,True,More than 25% missing; 
1542,NY,1563,,,,,1207.0,8.0,,NY,,Asher Hart,,,,,NY,US,state,0.0,0.0,1207.08,True,More than 25% missing; 
1543,NY,1564,,,,,281.0,74.0,,NY,,Asher Hart,,,,,NY,US,state,0.0,0.0,281.74,True,More than 25% missing; 
1544,NY,1565,,,,,12.0,68.0,,NY,,John T Duryee,,,,,NY,US,state,0.0,0.0,12.68,True,More than 25% missing; 
1545,NY,1566,,,,,1429.0,42.0,,NY,,Robinson and Hartshorn,,,,,NY,US,state,0.0,0.0,1429.42,True,More than 25% missing; 
1546,NY,1567,,,,,347.0,4.0,,NY,,William Boyd,,,,,NY,US,state,0.0,0.0,347.04,True,More than 25% missing; 
1547,NY,1568,,,,,981.0,44.0,,NY,,William Boyd,,,,,NY,US,state,0.0,0.0,981.44,True,More than 25% missing; 
1548,NY,1569,,,,,172.0,88.0,,NY,,William Flatt,,,,,NY,US,state,0.0,0.0,172.88,True,More than 25% missing; 
1549,NY,1570,,,,,405.0,65.0,,NY,,Stephen Lockwood,,,,,NY,US,state,0.0,0.0,405.65,True,More than 25% missing; 
1550,NY,1571,,,,,235.0,50.0,,NY,,William St John,,,,,NY,US,state,0.0,0.0,235.5,True,More than 25% missing; 
1551,NY,1572,,,,,171.0,53.0,,NY,,Peter Anspach,,,,,NY,US,state,0.0,0.0,171.53,True,More than 25% missing; 
1552,NY,1573,,,,,199.0,58.0,,NY,,Ebenezer Thayer,,,,,NY,US,state,0.0,0.0,199.58,True,More than 25% missing; 
1553,NY,1574,,,,,7098.0,20.0,,NY,,William and James Constable,,,,,NY,US,state,0.0,0.0,7098.2,True,More than 25% missing; 
1554,NY,1575,,,,,569.0,0.0,,NY,,H and S Johnson and Co',,,,,NY,US,state,0.0,0.0,569.0,True,More than 25% missing; 
1555,NY,1576,,,,,1501.0,52.0,,NY,,Daniel Penfield,,,,,NY,US,state,0.0,0.0,1501.52,True,More than 25% missing; 
1556,NY,1577,,,,,1893.0,49.0,,NY,,George Service,,,,,NY,US,state,0.0,0.0,1893.49,True,More than 25% missing; 
1557,NY,1578,,,,,2037.0,42.0,,NY,,George Lewis,,,,,NY,US,state,0.0,0.0,2037.42,True,More than 25% missing; 
1558,NY,1579,,,,,25.0,41.0,,NY,,John Hoop,,,,,NY,US,state,0.0,0.0,25.41,True,More than 25% missing; 
1559,NY,1580,,,,,116.0,6.0,,NY,,John Hoop,,,,,NY,US,state,0.0,0.0,116.06,True,More than 25% missing; 
1560,NY,1581,,,,,113.0,58.0,,NY,,William Winthrop,,,,,NY,US,state,0.0,0.0,113.58,True,More than 25% missing; 
1561,NY,1582,,,,,31.0,45.0,,NY,,William Boyd,,,,,NY,US,state,0.0,0.0,31.45,True,More than 25% missing; 
1562,NY,1583,,,,,964.0,51.0,,NY,,Leonard Bleecker,,,,,NY,US,state,0.0,0.0,964.51,True,More than 25% missing; 
