child_id,child_name,state,in_post1790,error
Adams-61166,Rachael Fisher,MA,False,
Adams-61481,Ward Adams,MA,False,
Adams-61977,Margaret Fleming,,False,
Adams-62494,Benjamin Adams,NH,False,
Adams-63426,Bulkeley Adams,MA,False,
Adams-63535,Samuel Adams,CT,False,
Adams-63636,Edna Adams,MA,False,
Adams-64061,Abigail Janvrin,NH,False,
Adams-64196,Louisa Park,MA,False,
Adams-64525,Lucy Tracy,CT,False,
Adams-65366,David Adams,CT,False,
Adams-66591,Sally Harding,MA,False,
Adams-66683,Josiah Adams,MA,False,
Adams-66692,Ebenezer Adams,NH,False,
Adams-67054,Lydia Blanchard,MA,False,
Adams-67634,Lydia Adams,MA,False,
Adams-69836,Rosanna Cadwell,CT,False,
Adams-70016,Samuel Adams,MA,False,
Adams-70017,Mary Adams,MA,False,
Adams-7077,William Adams,,False,
Adams-70798,Noadiah Adams,NY,False,
Adams-713,Caleb Adams,MA,False,
Adams-714,Lydia Holmes,MA,False,
Adams-72040,Cyrena Mitchelson,CT,False,
Adams-721,George Adams,MA,False,
Adams-722,Lucy Adams,MA,False,
Adams-723,Christiana Adams,MA,False,
Adams-724,Molly Adams,MA,False,
Adams-725,Nathaniel Adams,MA,False,
Adams-726,James Adams,MA,False,
Adams-727,Charles Adams,MA,False,
Adams-728,George Adams,MA,False,
Adams-729,Caleb Adams,MA,False,
Adams-73039,Amasa Adams,CT,False,
Adams-73075,Jonathan Adams,MA,False,
Adams-74775,Sarah Spinney,MA,False,
Adams-7522,Margaret Church,VA,False,
Adams-75247,Sarah Allen,CT,False,
Adams-75799,Elisha Adams,CT,False,
Adams-75883,John Adams,MA,False,
Adams-75920,Asa Adams,MA,False,
Adams-75922,Nathan Adams,MA,False,
Adams-75926,Moses Adams,MA,False,
Adams-75928,Joseph Adams,MA,False,
Adams-75929,Abigail Adams,MA,False,
Adams-76078,Hezekiah Adams,CT,False,
Adams-76079,Asa Adams,CT,False,
Adams-76122,Nathan Adams,MA,False,
Adams-77673,Sarah Perry,MA,False,
Adams-77765,Hannah Russell,MA,False,
Adams-78340,Patty Lawrence,MA,False,
Adams-8230,Phebe Goodwin,,False,
Adams-8786,William Adams,,False,
Adams-8818,Abigail Adams,,False,
Adams-8831,Mary Moore,CT,False,
Adams-8843,Samuel Adams,,False,
Adams-8844,Elizabeth Adams,,False,
Adams-9128,Ammi Adams,MA,False,
Adders-1,Maria Adders,PA,False,
Adders-3,Geertje Adders,PA,False,
Adders-4,Jan Adders,PA,False,
Addis-1050,William Addis,,False,
Addis-309,Benjamin Addis,PA,False,
Addis-322,Simon Addis,PA,False,
Addis-412,John Addis,PA,False,
Addis-465,Mary Duffield,PA,False,
Addis-490,Amos Addis,PA,False,
Addis-508,Mary Weir,PA,False,
Addis-516,Martha Addis,PA,False,
Addis-518,Elizabeth Addis,,False,
Addis-62,Polly Alverson,PA,False,
Addis-63,Richard Addis,PA,False,
Addis-8,Enoch Addis,PA,False,
Addis-924,Jonathan Addis,PA,False,
Addison-249,Peter Addison,,False,
Adkins-1399,Ruth Slocum,CT,False,
Adkins-2224,Susannah Adkins,PA,False,
Adkins-6239,Isaiah Adkins,CT,False,
Adkins-7967,John Adkins,CT,False,
Adkins-7968,Samuel Adkins,CT,False,
Adkins-7969,Jemima Adkins,CT,False,
Adkins-7970,Mercy Adkins,CT,False,
Ager-37,Nathaniel Ager,MA,False,
Ager-38,Richard Ager,MA,False,
Ager-39,Susannah Ager,MA,False,
Ager-40,Betsey Stowe,MA,False,
Ager-41,Polly Brown,MA,False,
Ager-42,Betsey Paine,MA,False,
Ager-43,Charles Ager,MA,False,
Ager-44,Lydia Lathrop,MA,False,
Ager-53,Joel Ager,MA,False,
Ager-54,Betsey Ager,MA,False,
Ager-55,Ebenezer Ager,MA,False,
Agner-123,Daniel Agner,,False,
Agner-132,Margaret Fraley,,False,
Agner-133,Anna Mary Agner,,False,
Agner-134,Catharine Agner,,False,
Agner-135,Benjamin Agner,,False,
Agner-136,Liza Agner,,False,
Agner-137,Joseph Agner,,False,
Agner-138,Jacob Agner,,False,
Agner-139,Samuel Agner,,False,
Agner-18,Mary Forehand,MD,False,
Agner-248,George Agner,VA,False,
Agnor-2,Christina Little,,False,
Agnor-62,John Agnor,VA,False,
Aiken-532,George Aiken,CT,False,
Aikens-176,Samuel Aikens,,False,
Aikens-186,Elizabeth Nash,NY,False,
Aikens-265,William Aikens,,False,
Aikens-271,Robert Aikens,PA,False,
Aikens-276,Jane Hughes,,False,
Aikens-331,Mary Oliver,,False,
Aikins-74,John Aikens,,False,
Aikman-339,James Aikman,PA,False,
Aikman-813,John Aikman,NJ,False,
Aikman-979,Ephrain Aikman,PA,False,
Ainslie-459,Christian Young,,False,
Ainslie-496,Ann Ainslie,,False,
Ainslie-497,Gilbert Ainslie,MA,False,
Ainslie-498,James Ainslie,,False,
Ainslie-499,William Ainslie,,False,
Ainslie-500,Mary Ainslie,,False,
Ainslie-501,Montague Ainslie,,False,
Ainslie-502,Charles Ainslie,,False,
Ake-197,Mary Butterbaugh,MD,False,
Ake-198,Catherine White,MD,False,
Ake-199,William Ake,MD,False,
Ake-200,Jacob Ake,MD,False,
Ake-201,Joseph Ake,PA,False,
Ake-202,John Ake,PA,False,
Ake-60,David Ake,MD,False,
Akin_Tallman-1,Elihu Akin Tallman,MA,False,
Albert-1617,Hannah Schambach,PA,False,
Albertson-825,Benjamin Albertson,PA,False,
Albertson-838,Jacob Albertson,PA,False,
Albertson-839,Rebecca Albertson,,False,
Albertson-840,Josiah Albertson,PA,False,
Albertson-841,Rebecca Albertson,,False,
Albertson-842,Hannah Albertson,,False,
Albright-2011,Christiana Leatherman,PA,False,
Albright-3480,Elizabeth Schultz,PA,False,
Alcott-15,Mark Alcott,CT,False,
Alcott-21,Mary Alcott,CT,False,
Alcott-33,Samuel Alcott,CT,False,
Alcott-34,Lydia Lewis,CT,False,
Alcott-40,Solomon Alcott,CT,False,
Alcott-44,Mark Alcott,CT,False,
Alcott-55,Joseph Alcott,CT,False,
Alcott-58,Thomas Alcott,CT,False,
Alcott-66,John Alcox,CT,False,
Alcott-69,Isaac Alcott,CT,False,
Alden-1439,John Alden,MA,False,
Alden-1440,Rebecca Sampson,MA,False,
Alden-150,Parthenia Little,CT,False,
Alden-1638,Elizabeth Wattles,CT,False,
Alden-1640,Violette Fitch,CT,False,
Alden-1641,Judah Alden,CT,False,
Alden-1642,Roger Alden,CT,False,
Alden-2738,John Alden,CT,False,
Alden-2955,Elizabeth Alden,CT,False,
Alden-3010,Unnamed Alden,CT,False,
Alden-3011,Unnamed Alden,CT,False,
Alden-3412,Timothy Alden,NH,False,
Alden-3498,Enoch Alden,MA,False,
Alden-3706,Sally Flagg,NH,False,
Alden-3707,Thomas Alden,MA,False,
Alderson-1,Jane Withrow,VA,False,
Alderson-767,Hannah Withrow,PA,False,
Alderson-9,Davis Alderson,VA,False,
Alderson-969,Naomi Amos,VA,False,
Alderson-970,Abel Alderson,VA,False,
Aldridge-3713,Eleanor Aldridge,MD,False,
Alexander-10004,Joseph Alexander,PA,False,
Alexander-10341,Andrew Alexander,VA,False,
Alexander-10770,James Alexander,VA,False,
Alexander-11493,Archibald Alexander,VA,False,
Alexander-11598,William Alexander,,False,
Alexander-12980,Jonathan Alexander,MA,False,
Alexander-12981,David Alexander,MA,False,
Alexander-14974,Jonas Alexander,NH,False,
Alexander-15385,Peggy Ramsey,,False,
Alexander-17268,Nancy Thorlton,VA,False,
Alexander-21919,David Alexander,VA,False,
Alexander-22491,Martha Alexander,VA,False,
Alexander-22501,John Alexander,VA,False,
Alexander-24330,Phoebe Caruthers,VA,False,
Alexander-24460,Joseph Alexander,VA,False,
Alexander-24461,Jane Thompson,VA,False,
Alexander-24462,Betsy Hellums,VA,False,
Alexander-24463,Ann Alexander,,False,
Alexander-24464,William Alexander,,False,
Alexander-25966,William Alexander,PA,False,
Alexander-28603,Simon Alexander,MA,False,
Alexander-6696,Isaac Alexander,,False,
Alexander-7401,Lucy Bozarth,PA,False,
Alexander-7992,Andrew Alexander,,False,
Alexander-9353,Sarah Campbell,VA,False,
Alexander-9976,Mary Wallis,,False,
Alison-151,Joseph Alison,,False,
Allen-10139,Elizabeth Culver,CT,False,
Allen-10706,Joseph Allen,MA,False,
Allen-11146,William Allen,,False,
Allen-13145,Hannah Larkin,,False,
Allen-13487,John Allen,,False,
Allen-13618,John Allen,,False,
Allen-13660,Elias Allen,,False,
Allen-13782,Catherine Day,NJ,False,
Allen-13795,Peter Allen,NJ,False,
Allen-13796,Thomas Allen,NJ,False,
Allen-13797,Lawrence Allen,NJ,False,
Allen-13798,Maria Brouwer,NJ,False,
Allen-13799,Rachel Perkins,NJ,False,
Allen-14182,Nathaniel Allen,,False,
Allen-1459,Amey Husband,PA,False,
Allen-1461,Ann Comer,PA,False,
Allen-1470,Hannah Hadley,,False,
Allen-1473,Hannah Barker,PA,False,
Allen-14753,Noah Allen,MA,True,
Allen-1487,John Allen,PA,False,
Allen-1504,Samuel Allen,PA,False,
Allen-1507,Thomas Allen,PA,False,
Allen-1510,William Allen,PA,False,
Allen-15175,Fanny Arms,MA,False,
Allen-15314,Bethia Vickery,,False,
Allen-15967,Isabella Mosher,,False,
Allen-16646,Cyrus Allen,CT,False,
Allen-16737,Nathaniel Allen,VA,False,
Allen-16829,Lydia Smith,MA,False,
Allen-17977,Rufus Allen,MA,False,
Allen-1821,Thomas Allen,,False,
Allen-1834,Zachariah Allen,,False,
Allen-1848,Parmalee Allen,CT,False,
Allen-1852,Timothy Allen,CT,False,
Allen-1853,Caleb Allen,CT,False,
Allen-188,Mercy Sanderson,MA,False,
Allen-18985,Deborah Tupper,MA,False,
Allen-18986,Tristram Allen,MA,False,
Allen-18987,Eunice Mayhew,MA,False,
Allen-18988,Jonathan Allen,MA,False,
Allen-18989,Homes Allen,MA,False,
Allen-18990,Frederick Allen,MA,False,
Allen-19101,Mary Mosher,,False,
Allen-19204,Laban Allen,NY,False,
Allen-1946,Beulah Allen,MA,False,
Allen-1947,Jedidah Allen,MA,False,
Allen-1948,Ephraim Allen,MA,False,
Allen-1956,Persis Wing,MA,False,
Allen-1991,John Allen,,False,
Allen-20086,Theophilus Allen,MD,False,
Allen-20340,Catharine Jones,,False,
Allen-20692,John Allen,,False,
Allen-21147,Robert Allen,,False,
Allen-21313,Joshua Allen,VA,False,
Allen-22083,Thomas Allen,CT,False,
Allen-22539,David Allen,MA,False,
Allen-22851,Lovina Clark,MA,False,
Allen-22911,Freeman Allen,MA,False,
Allen-23125,Elizabeth Jones,,False,
Allen-23459,Harmony Cushman,CT,False,
Allen-23512,Isaac Allen,MA,False,
Allen-23634,Lewis Allen,CT,False,
Allen-23858,Patience Newton,CT,False,
Allen-24447,Hannah Mason,MA,False,
Allen-24564,Daniel Allen,,False,
Allen-24568,Theodamy Phelps,MA,False,
Allen-25328,Susannah Garey,,False,
Allen-25405,Mary Maxey,MD,False,
Allen-25410,Truman Allen,NY,False,
Allen-25414,Samuel Allen,NY,False,
Allen-2556,Jonathan Allen,CT,False,
Allen-26025,Mercy Ide,PA,False,
Allen-27228,William Allen,CT,False,
Allen-27424,John Allen,CT,False,
Allen-27428,Love Ripley,MA,False,
Allen-27456,Henry Allen,NY,False,
Allen-27485,Samuel Allen,CT,False,
Allen-27574,Benjamin Allen,PA,False,
Allen-27627,Betsey Wadsworth,CT,True,
Allen-28215,Ephraim Allen,CT,False,
Allen-2825,Daniel Allen,MA,False,
Allen-28267,William Allen,MA,False,
Allen-28458,Rhodes Allen,NY,False,
Allen-29235,Susannah Lynch,VA,False,
Allen-29475,Waite Sherman,NY,False,
Allen-29576,Lydia Boynton,,False,
Allen-29577,Benjamin Allen,,False,
Allen-29779,Sarah Card,MA,False,
Allen-29780,Jacob Allen,,False,
Allen-29915,Joseph Allen,PA,False,
Allen-29992,Rebecca Holway,MA,False,
Allen-30019,Nathaniel Allen,MA,False,
Allen-30046,Samuel Allen,MA,False,
Allen-30606,Nathaniel Allen,PA,False,
Allen-3063,John Allen,VA,False,
Allen-30863,John Allen,NY,False,
Allen-30986,Apollos Allen,MA,False,
Allen-31276,Daniel Allen,,False,
Allen-31356,John Allen,NY,False,
Allen-31847,Miriam Kingsbury,MA,False,
Allen-31852,Phineas Allen,MA,False,
Allen-32213,Eleazer Allen,MA,False,
Allen-32214,Hannah Allen,,False,
Allen-32215,Sarah Allen,,False,
Allen-32216,Sylvia Allen,,False,
Allen-32217,Unknown Allen,,False,
Allen-32218,Zilpha Pearl,MA,False,
Allen-32430,Samuel Allen,CT,False,
Allen-32448,Timothy Allen,CT,False,
Allen-33428,Mary White,NY,False,
Allen-33527,Israel Allen,CT,False,
Allen-33542,Isaac Allen,CT,False,
Allen-33634,Ira Allen,NY,False,
Allen-34374,Nancy Laird,MA,False,
Allen-34672,Elizabeth Finnamore,,False,
Allen-34673,Charlotte Allen,,False,
Allen-34674,Margaretta Allen,,False,
Allen-34675,Ann Allen,,False,
Allen-34676,Sarah Allen,,False,
Allen-34677,Mary Kenah,,False,
Allen-34678,John Allen,NJ,False,
Allen-34679,Hannah Miller,NJ,False,
Allen-34797,Audra Ford,NY,False,
Allen-34798,Paulina Brown,CT,False,
Allen-34842,Zimri Allen,NY,False,
Allen-34901,Hugh Allen,,False,
Allen-35114,Susanna Lothrop,MA,False,
Allen-35423,Hannah Gill,PA,False,
Allen-35424,Aaron Allen,,False,
Allen-35580,Elizabeth Allen,CT,True,
Allen-35581,Frances Smith,CT,False,
Allen-36036,Sally Miller,NY,False,
Allen-36370,Abigail Mixer,MA,False,
Allen-36971,Lydia Athearn,MA,False,
Allen-37010,Dorcas Dow,,False,
Allen-37143,Joseph Allen,CT,False,
Allen-37218,Jonathan Allen,MA,False,
Allen-37347,Elizabeth Pasco,CT,False,
Allen-38060,Sarah Brigham,MA,False,
Allen-38264,Sabrina Deming,,False,
Allen-38782,Huldah Woodruff,CT,False,
Allen-38790,William Allen,,False,
Allen-38816,James Allen,MA,False,
Allen-39468,Lucy Allen,MA,False,
Allen-39601,Isaac Allen,PA,False,
Allen-3967,Orlo Allen,CT,False,
Allen-39808,Susanna Tinkham,MA,False,
Allen-40097,Mary Barnett,PA,False,
Allen-40143,Samuel Allen,CT,False,
Allen-40144,Nathaniel Allen,CT,False,
Allen-40145,Amelia Allen,,False,
Allen-40146,Henry Allen,CT,False,
Allen-40181,Sarah Sabin,CT,False,
Allen-40184,Martha Allen,CT,False,
Allen-40451,Ezra Allen,CT,False,
Allen-40616,Eunice Pearl,MA,False,
Allen-40775,Eri Allen,,False,
Allen-40781,Tabitha Buzzell,CT,False,
Allen-40782,Sarah Allen,CT,False,
Allen-40783,Lucy Allen,CT,False,
Allen-40784,Lucy Allen,CT,False,
Allen-40809,John Allen,NY,False,
Allen-40819,Esther Shirley,VA,False,
Allen-41138,Anne Crawford,,False,
Allen-41329,Isaac Allen,MA,False,
Allen-41463,Matthew Allen,MA,False,
Allen-41531,Joseph Allen,,False,
Allen-41532,Joel Allen,,False,
Allen-41533,Jotham Allen,,False,
Allen-41534,Rhoda Linscott,,False,
Allen-41536,Anna Trafton,,False,
Allen-41647,Samuel Allen,,False,
Allen-41648,Thomas Allen,MA,True,
Allen-41649,Elizabeth White,,False,
Allen-41650,Clarissa Breck,,False,
Allen-41652,Jonathan Allen,MA,False,
Allen-41656,Solomon Allen,MA,False,
Allen-41657,Elisha Allen,,False,
Allen-41995,Cynthia Dunshee,CT,False,
Allen-42135,Elizabeth Richtmeyer,NY,False,
Allen-42340,Joel Allen,CT,False,
Allen-42422,John Allen,CT,False,
Allen-42506,Henry Allen,VA,False,
Allen-42646,Philathea Allen,CT,False,
Allen-42647,Philathea Hart,CT,False,
Allen-42649,Phebe Bell,CT,False,
Allen-42650,Nancy Allen,CT,False,
Allen-42651,Daniel Allen,CT,False,
Allen-42652,Lydia Allen,CT,False,
Allen-42653,Lydia Allen,CT,False,
Allen-43045,Rachel Briggs,MA,False,
Allen-43394,Samuel Allen,MA,False,
Allen-43570,Diah Allen,CT,False,
Allen-44332,Joshua Allen,,False,
Allen-44334,Charles Allen,,False,
Allen-44335,Aaron Allen,,False,
Allen-44336,Abraham Allen,,False,
Allen-44337,Phebe Erwin,,False,
Allen-4435,Abigail Haley,MA,False,
Allen-4439,James Allen,,False,
Allen-44672,Elizabeth Johnson,NY,False,
Allen-44800,Mehitable Philips,MA,False,
Allen-44919,Lois Crawford,NY,False,
Allen-45104,David Allen,PA,False,
Allen-45168,Freeman Allen,MA,False,
Allen-45624,Jason Allen,CT,False,
Allen-45732,Sheldon Allen,CT,False,
Allen-45820,Deborah Bloss,CT,False,
Allen-45821,Lucy Allen,CT,False,
Allen-45822,Ruth Newell,CT,False,
Allen-45823,Isaac Allen,CT,False,
Allen-45824,Jared Allen,CT,False,
Allen-45826,Amos Allen,CT,False,
Allen-45829,Polly Hine,CT,False,
Allen-46354,Isaac Allen,NY,False,
Allen-46393,Reuben Allen,MD,False,
Allen-46897,Experience Deane,MA,False,
Allen-46910,Mabel Pease,CT,False,
Allen-46932,Phebe Bonney,MA,False,
Allen-47279,David Allen,CT,False,
Allen-47560,Rosammund Allen,CT,False,
Allen-48750,Americus Allen,MA,False,
Allen-49240,Amy White,,False,
Allen-49518,Jennet Thomson,MA,False,
Allen-49720,Phebe Cox,,False,
Allen-50138,Polly Chapin,MA,False,
Allen-50546,David Allen,,False,
Allen-50554,William Allen,CT,False,
Allen-50555,Justus Allen,NY,False,
Allen-50556,Silas Allen,NY,False,
Allen-50557,Tarzah Grover,NY,False,
Allen-5136,Isaac Allen,VA,False,
Allen-5243,Jonathan Allen,MA,False,
Allen-52761,Abigail Cornell,MA,False,
Allen-52836,Mary Allen,CT,False,
Allen-52837,John Allen,CT,False,
Allen-52838,Ebenezer Allen,CT,False,
Allen-52839,Lydia Allen,CT,False,
Allen-52840,Sarah Kelsey,CT,False,
Allen-52841,Mary Allen,CT,False,
Allen-52842,Gideon Allen,CT,False,
Allen-53096,Nathan Allen,MA,False,
Allen-53413,Merab Maynard,MA,False,
Allen-53816,Rachel Chedle,CT,False,
Allen-54428,Lucretia Holway,MA,False,
Allen-54586,Aureyanche Haight,NY,False,
Allen-54640,Molly Washburn,MA,False,
Allen-54908,William Allen,CT,False,
Allen-55997,Bathsheba Whitman,MA,False,
Allen-56162,Ruth Porter,MA,False,
Allen-56652,Barzillai Allen,MA,False,
Allen-56767,Bethia Whittaker,MA,False,
Allen-57053,Elijah Allen,NH,False,
Allen-57831,Mary Arnold,MA,False,
Allen-58638,Margaret Hammond,,False,
Allen-58713,David Allen,CT,False,
Allen-58714,Stephen Allen,CT,False,
Allen-58725,Amy Allen,CT,False,
Allen-58726,Otis Allen,PA,False,
Allen-58731,Fayette Allen,PA,False,
Allen-58732,Peter Allen,PA,False,
Allen-58766,Hepzibah Allen,CT,False,
Allen-59577,Martha Baldwin,CT,False,
Allen-59654,Silas Allen,MA,False,
Allen-59836,John Allen,NY,False,
Allen-59847,Daniel Allen,CT,False,
Allen-59993,Abijah Allen,MA,False,
Allen-6025,Jeremiah Allen,MA,False,
Allen-61035,Samuel Allen,MA,False,
Allen-61307,Rhoda Holway,MA,False,
Allen-61485,Molly Daman,MA,False,
Allen-61596,Olive Clark,MA,False,
Allen-62052,Salome Gifford,MA,False,
Allen-62675,Samuel Allen,,False,
Allen-62819,Nancy Lane,VA,False,
Allen-63067,Oliver Allen,MA,False,
Allen-63421,Sybil Penniman,MA,False,
Allen-63971,James Allen,MA,False,
Allen-63972,Oliver Allen,MA,False,
Allen-63973,Jeremiah Allen,,False,
Allen-64066,Lois Leffingwell,,False,
Allen-64397,Mary Livingston,,False,
Allen-65644,Delancy Allen,CT,False,
Allen-65689,John Allen,PA,False,
Allen-65696,Jane Read,PA,False,
Allen-65697,Ellen Bear,PA,False,
Allen-65698,James Allen,PA,False,
Allen-65699,Thomas Allen,PA,False,
Allen-67937,Nathan Allen,MA,False,
Allen-6887,Henry Allen,,False,
Allen-69305,Thomas Allen,MA,True,
Allen-69306,David Allen,MA,False,
Allen-6935,Sarah Whittaker,,False,
Allen-69488,Margaret Hollis,NY,False,
Allen-69682,Lydia Vaughan,MA,False,
Allen-69850,Henry Allen,MA,False,
Allen-70232,Alice Orne,MA,False,
Allen-72236,Samuel Allen,MA,False,
Allen-72407,Mary Allen,CT,False,
Allen-737,Nathaniel Allen,MA,False,
Allen-74723,William Allen,PA,False,
Allen-75045,Amos Allen,MA,False,
Allen-75406,Stephen Allen,,False,
Allen-75489,Charles Allen,MA,False,
Allen-77811,Elizabeth Rightmyer,NY,False,
Allen-78079,Zadoc Allen,MA,False,
Allen-78804,Sarah Russell,MA,False,
Allen-79478,David Allen,MA,False,
Allen-833,Sarah Maxey,,False,
Allen-9327,Azubah Carpenter,CT,False,
Allen-9404,Daniel Allen,CT,False,
Allen-9573,Adna Allen,CT,False,
Aller-201,Peter Aller,NJ,False,
Aller-202,Elizabeth Cool,NJ,False,
Aller-50,Catharine Stephenson,NJ,False,
Aller-57,Ann Cool,NJ,False,
Alley-900,Betsey Arrington,MA,False,
Alley-913,Joseph Alley,MA,False,
Alley-923,Jacob Alley,MA,False,
Alley-924,Nathan Alley,MA,False,
Alley-928,William Alley,MA,False,
Alley-930,Peter H Alley,MA,False,
Alley-932,Solomon Alley,MA,False,
Alley-934,Mary Alley,MA,False,
Alley-935,Timothy Alley,MA,False,
Alley-938,Micajah Alley,MA,False,
Alley-940,Polly Alley,,False,
Allin-389,Anna Allin,CT,False,
Alling-230,Caleb Alling,CT,False,
Alling-237,Phebe Alling,CT,False,
Alling-238,Mabel Thompson,CT,False,
Alling-239,Daniel Alling,CT,False,
Alling-240,Elias Alling,CT,False,
Alling-241,Lucy Alling,CT,False,
Alling-260,Lucy Alling,CT,False,
Alling-263,David Alling,,False,
Alling-264,Amos Alling,,False,
Alling-265,Stiles Alling,CT,False,
Alling-266,Lucy Alling,,False,
Alling-275,Mary Davis,CT,False,
Alling-330,Philo Alling,CT,False,
Alling-398,Kezia Smith,CT,False,
Alling-399,Lydia Riggs,CT,False,
Alling-414,John Alling,NJ,False,
Alling-467,Roger Alling,CT,False,
Alling-672,Betsey Ford,CT,False,
Allis-169,Elijah Allis,MA,False,
Allis-247,Electa Allen,MA,False,
Allis-248,Lucy Sanderson,MA,False,
Allis-249,Stolham Allis,MA,False,
Allis-252,Jere Allis,MA,False,
Allis-345,Sally Dickinson,MA,False,
Allis-412,Josiah Allis,MA,False,
Allison-10687,Joshua Allison,NY,False,
Allison-1194,Catherine Holmes,NH,False,
Allison-1456,David Allison,,False,
Allison-1457,Grizella Thompson,,False,
Allison-1458,Catherine Thompson,,False,
Allison-1459,Joseph Allison,,False,
Allison-1460,Margaret Allison,,False,
Allison-1461,Mary Bacchus,,False,
Allison-1462,Sarah Taylor,,False,
Allison-1463,Nancy Ray,,False,
Allison-1640,Nancy Cox,,False,
Allison-1653,Hugh Allison,,False,
Allison-1654,Susannah Dula,,False,
Allison-1655,John Allison,,False,
Allison-1656,Mary Allison,,False,
Allison-1657,Samuel Allison,,False,
Allison-1658,Ephraim Allison,,False,
Allison-1659,Daniel Allison,,False,
Allison-1660,Benjamin Allison,,False,
Allison-1661,Avarilla Allison,,False,
Allison-1967,Mary Elmer,NY,False,
Allison-2201,Hezekiah Allison,VA,False,
Allison-225,Hamilton Allison,,False,
Allison-227,Charles Allison,,False,
Allison-228,Mary Curtis,,False,
Allison-229,Grizell Allison,,False,
Allison-230,Joseph Allison,PA,False,
Allison-2316,Sarah Van Lear,VA,False,
Allison-232,James Allison,,False,
Allison-234,Jane Ray,,False,
Allison-235,Agnes Henry,,False,
Allison-236,Elizabeth Allison,,False,
Allison-2425,Ellender Rickett,MD,False,
Allison-2624,Robert Allison,,False,
Allison-2835,Samuel Allison,,False,
Allison-3177,Micah Allison,,False,
Allison-3213,James Allison,MD,False,
Allison-3264,Thomas Allison,MD,False,
Allison-3265,Charles Allison,MD,False,
Allison-3808,Nancy Allison,,False,
Allison-3809,Elisabeth Dunlap,,False,
Allison-3810,Thomas Allison,,False,
Allison-4117,Nathaniel Allison,NJ,False,
Allison-430,Hugh Allison,,False,
Allison-4557,Elisha Allison,MD,False,
Allison-4558,John Allison,MD,False,
