recon_id,six_percent_amt,deferred_amt,post_total,ratio_six,ratio_deferred,pre_total,expected_six_amt,expected_deferred_amt,in_ratio_tolerance
A735:Z735,218.03,109.02,327.05,0.6666564745451765,0.3333435254548234,3300,2200.0,1100.0,True
A739:Z739,623.2,311.6,934.8000000000001,0.6666666666666666,0.3333333333333333,1000,666.6666666666666,333.3333333333333,True
A740:Z740,9756.63,4878.32,14634.949999999999,0.666666438901397,0.333333561098603,4700,3133.333333333333,1566.6666666666665,True
A742:Z742,4671.33,2335.67,7007.0,0.6666661909519053,0.3333338090480948,6000,4000.0,2000.0,True
A744:Z744,220.73,110.37,331.1,0.6666565992147386,0.33334340078526126,500,333.3333333333333,166.66666666666666,True
A749:Z749,237.31,118.66,355.97,0.6666573025816782,0.33334269741832173,1200,800.0,400.0,True
A752:Z752,5200.0,2600.0,7800.0,0.6666666666666666,0.3333333333333333,3700,2466.6666666666665,1233.3333333333333,True
A76:Z76,1553.5,776.75,2330.25,0.6666666666666666,0.3333333333333333,7400,4933.333333333333,2466.6666666666665,True
A777:Z777,68.4,34.2,102.60000000000001,0.6666666666666666,0.3333333333333333,200,133.33333333333331,66.66666666666666,True
A789:Z789,1516.67,758.33,2275.0,0.6666681318681319,0.33333186813186816,900,600.0,300.0,True
A799:Z799,1554.5,777.25,2331.75,0.6666666666666666,0.3333333333333333,700,466.66666666666663,233.33333333333331,True
A802:Z802,20.99,10.49,31.479999999999997,0.6667725540025413,0.33322744599745874,700,466.66666666666663,233.33333333333331,True
A804:Z804,596.93,298.47,895.4,0.6666629439356712,0.33333705606432884,900,600.0,300.0,True
A805:Z805,105.88,52.94,158.82,0.6666666666666666,0.3333333333333333,300,200.0,100.0,True
A808:Z808,1474.69,737.34,2212.03,0.666668173578116,0.33333182642188397,9200,6133.333333333333,3066.6666666666665,True
A812:Z812,200.0,100.0,300.0,0.6666666666666666,0.3333333333333333,300,200.0,100.0,True
A814:Z814,678.85,339.42,1018.27,0.6666699401926798,0.3333300598073203,300,200.0,100.0,True
A816:Z816,917.18,458.59,1375.77,0.6666666666666666,0.3333333333333333,1000,666.6666666666666,333.3333333333333,True
A821:Z821,67.47,33.74,101.21000000000001,0.6666337318446793,0.3333662681553206,1800,1200.0,600.0,True
A825:Z825,6579.46,3289.74,9869.2,0.6666659911644307,0.3333340088355692,2200,1466.6666666666665,733.3333333333333,True
A827:Z827,274.1,137.05,411.15000000000003,0.6666666666666666,0.3333333333333333,6500,4333.333333333333,2166.6666666666665,True
A831:Z831,646.01,323.01,969.02,0.6666632267651854,0.33333677323481453,300,200.0,100.0,True
A839:Z839,129.85,64.93,194.78,0.6666495533422322,0.33335044665776775,4800,3200.0,1600.0,True
A846:Z846,2129.29,1064.64,3193.9300000000003,0.6666677103129999,0.333332289687,2200,1466.6666666666665,733.3333333333333,True
A847:Z847,266.66,133.34,400.0,0.6666500000000001,0.33335000000000004,1000,666.6666666666666,333.3333333333333,True
A849:Z849,3958.84,1979.42,5938.26,0.6666666666666666,0.3333333333333333,7400,4933.333333333333,2466.6666666666665,True
A863:Z863,135.38,67.69,203.07,0.6666666666666666,0.3333333333333333,500,333.3333333333333,166.66666666666666,True
A865:Z865,407.75,203.88,611.63,0.666661216748688,0.33333878325131205,1000,666.6666666666666,333.3333333333333,True
A888:Z888,77.61,38.81,116.42,0.6666380347019413,0.3333619652980588,200,133.33333333333331,66.66666666666666,True
A898:Z898,1943.08,971.54,2914.62,0.6666666666666666,0.3333333333333333,400,266.66666666666663,133.33333333333331,True
A899:Z899,14.96,7.48,22.44,0.6666666666666666,0.3333333333333333,1000,666.6666666666666,333.3333333333333,True
A901:Z901,0.0,0.0,0.0,,,5000,3333.333333333333,1666.6666666666665,False
A906:Z906,217.94,108.97,326.90999999999997,0.6666666666666667,0.33333333333333337,1800,1200.0,600.0,True
A907:Z907,832.35,416.18,1248.53,0.6666639968603078,0.3333360031396923,600,400.0,200.0,True
A909:Z909,666.67,333.33,1000.0,0.66667,0.33332999999999996,800,533.3333333333333,266.66666666666663,True
A914:Z914,1743.97,872.0,2615.9700000000003,0.6666628439928592,0.3333371560071407,55300,36866.666666666664,18433.333333333332,True
A919:Z919,499.16,249.58,748.74,0.6666666666666667,0.33333333333333337,900,600.0,300.0,True
A923:Z923,7595.75,3797.87,11393.619999999999,0.6666669592280593,0.3333330407719408,4600,3066.6666666666665,1533.3333333333333,True
A927:Z927,652.6,326.31,978.9100000000001,0.6666598563708614,0.3333401436291385,2100,1400.0,700.0,True
A929:Z929,231.22,115.61,346.83,0.6666666666666667,0.33333333333333337,600,400.0,200.0,True
A932:Z932,11.84,5.92,17.759999999999998,0.6666666666666667,0.33333333333333337,200,133.33333333333331,66.66666666666666,True
A934:Z934,36.07,18.37,54.44,0.6625642909625276,0.3374357090374725,1000,666.6666666666666,333.3333333333333,True
A935:Z935,0.0,0.0,0.0,,,500,333.3333333333333,166.66666666666666,False
A940:Z940,1522.78,761.39,2284.17,0.6666666666666666,0.3333333333333333,200,133.33333333333331,66.66666666666666,True
A943:Z943,627.34,313.68,941.02,0.6666595821555334,0.33334041784446666,300,200.0,100.0,True
A945:Z945,59.78,29.89,89.67,0.6666666666666666,0.3333333333333333,200,133.33333333333331,66.66666666666666,True
A946:Z946,201.02,100.51,301.53000000000003,0.6666666666666666,0.3333333333333333,300,200.0,100.0,True
A962:Z962,337.63,168.82,506.45,0.6666600849047291,0.333339915095271,3200,2133.333333333333,1066.6666666666665,True
A966:Z966,1546.62,773.3,2319.92,0.6666695403289767,0.3333304596710231,300,200.0,100.0,True
A967:Z967,25.0,12.51,37.51,0.6664889362836577,0.3335110637163423,600,400.0,200.0,True
A974:Z974,25.3,12.66,37.96,0.6664910432033719,0.333508956796628,300,200.0,100.0,True
A975:Z975,316.66,158.33,474.99,0.6666666666666667,0.33333333333333337,1000,666.6666666666666,333.3333333333333,True
A981:Z981,2370.6,1185.3,3555.8999999999996,0.6666666666666667,0.33333333333333337,2500,1666.6666666666665,833.3333333333333,True
A987:Z987,1964.62,982.31,2946.93,0.6666666666666666,0.3333333333333333,5100,3400.0,1700.0,True
